region,analytical_ride_type,use_case,db,bookings,pmm,rides,elasticity
PDX,standard_saver,non-airport,d1,161857.6696,34275.67435,15777,0
PDX,standard_saver,non-airport,d2,212908.1306,42881.03628,18116,0
PDX,standard_saver,non-airport,d3,229360.021,49316.57149,14735,0
PDX,standard_saver,non-airport,d4,240108.3874,51871.43089,11367,0
PDX,standard_saver,non-airport,d5,251350.8597,49043.92127,7675,0
PGD,standard_saver,airport_drop_off,d1,169.79696,-2.743134,16,0
PGD,standard_saver,airport_drop_off,d2,125.70511,29.219778,6,0
PGD,standard_saver,airport_drop_off,d3,55.00837,10.876177,2,0
PGD,standard_saver,airport_drop_off,d4,159.792555,46.678672,3,0
PGD,standard_saver,airport_drop_off,d5,250.67674,67.865186,4,0
PGD,standard_saver,non-airport,d1,2980.617009,-155.450583,404,0
PGD,standard_saver,non-airport,d2,3464.302347,155.74993,350,0
PGD,standard_saver,non-airport,d3,3643.88417,141.232355,304,0
PGD,standard_saver,non-airport,d4,4978.155471,177.494915,316,0
PGD,standard_saver,non-airport,d5,7777.087757,-764.248765,280,0
PHI,standard_saver,airport_drop_off,d1,77516.12688,17633.34194,3243,-3.318204694
PHI,standard_saver,airport_drop_off,d2,88298.96848,21670.13654,2913,-3.318204694
PHI,standard_saver,airport_drop_off,d3,86551.89659,22255.34223,2428,-3.318204694
PHI,standard_saver,airport_drop_off,d4,61802.23593,16237.74326,1387,-3.318204694
PHI,standard_saver,airport_drop_off,d5,41029.14995,11379.84196,589,-3.318204694
PHI,standard_saver,non-airport,d1,1812885.066,349339.3955,200584,0
PHI,standard_saver,non-airport,d2,2286545.698,447922.325,200635,0
PHI,standard_saver,non-airport,d3,2365976.806,454685.311,157766,0
PHI,standard_saver,non-airport,d4,2652257.193,476571.0305,135141,0
PHI,standard_saver,non-airport,d5,3049431.292,530475.0698,94523,0
PHX,standard_saver,airport_drop_off,d1,67819.05314,3583.004754,4426,-2.421532621
PHX,standard_saver,airport_drop_off,d2,69341.75476,7015.414714,3395,-2.421532621
PHX,standard_saver,airport_drop_off,d3,76586.85738,14250.83493,2635,-2.421532621
PHX,standard_saver,airport_drop_off,d4,69272.27197,14393.69032,1900,-2.421532621
PHX,standard_saver,airport_drop_off,d5,65008.22384,11395.79402,1433,-2.421532621
PHX,standard_saver,airport_pick_up,d2,18.943704,-0.668259,1,0
PHX,standard_saver,airport_pick_up,d4,29.003455,-2.627409,1,0
PHX,standard_saver,non-airport,d1,898058.7167,-106945.5831,155974,0
PHX,standard_saver,non-airport,d2,1122217.12,-69411.7209,137231,0
PHX,standard_saver,non-airport,d3,1415140.315,-49214.54971,125835,0
PHX,standard_saver,non-airport,d4,1754329.222,-80619.47373,112932,0
PHX,standard_saver,non-airport,d5,2358202.456,-165618.5567,94489,0
PIB,standard_saver,non-airport,d1,2824.828244,-471.938918,490,0
PIB,standard_saver,non-airport,d2,3238.686256,-269.367905,487,0
PIB,standard_saver,non-airport,d3,2346.988266,-298.338386,303,0
PIB,standard_saver,non-airport,d4,2344.984362,-26.115211,205,0
PIB,standard_saver,non-airport,d5,2081.19317,245.607748,74,0
PIT,standard_saver,airport_drop_off,d1,15403.67136,2335.091679,498,-2.382938788
PIT,standard_saver,airport_drop_off,d2,35849.95274,5981.259097,888,-2.382938788
PIT,standard_saver,airport_drop_off,d3,34016.62766,6457.156729,734,-2.382938788
PIT,standard_saver,airport_drop_off,d4,21101.25525,4478.425346,418,-2.382938788
PIT,standard_saver,airport_drop_off,d5,11249.62557,2493.872963,183,-2.382938788
PIT,standard_saver,non-airport,d1,420099.2555,-5506.222434,43655,0
PIT,standard_saver,non-airport,d2,490353.2813,-13961.19247,39506,0
PIT,standard_saver,non-airport,d3,430498.4589,-11533.43562,27235,0
PIT,standard_saver,non-airport,d4,376500.132,-9173.06142,18720,0
PIT,standard_saver,non-airport,d5,355275.8897,-9568.168295,11653,0
PKB,standard_saver,airport_drop_off,d1,14.899415,2.812656,1,0
PKB,standard_saver,non-airport,d1,913.33874,-164.362612,156,0
PKB,standard_saver,non-airport,d2,1093.792891,-189.421805,170,0
PKB,standard_saver,non-airport,d3,1315.01459,-151.451862,146,0
PKB,standard_saver,non-airport,d4,1476.021557,-85.573474,125,0
PKB,standard_saver,non-airport,d5,2110.384955,108.840437,77,0
PNS,standard_saver,airport_drop_off,d1,1930.079294,332.363869,169,-4.325288197
PNS,standard_saver,airport_drop_off,d2,3158.624671,807.984657,170,-4.325288197
PNS,standard_saver,airport_drop_off,d3,1862.083014,456.56177,80,-4.325288197
PNS,standard_saver,airport_drop_off,d4,3773.717116,1070.201867,100,-4.325288197
PNS,standard_saver,airport_drop_off,d5,2180.432746,553.526442,35,-4.325288197
PNS,standard_saver,non-airport,d1,63338.0274,-10545.15741,9575,0
PNS,standard_saver,non-airport,d2,87500.24347,-4516.832266,9480,0
PNS,standard_saver,non-airport,d3,88736.56309,1283.818867,7364,0
PNS,standard_saver,non-airport,d4,89992.85406,2174.437259,5771,0
PNS,standard_saver,non-airport,d5,110473.8295,-1172.527627,4545,0
POU,standard_saver,airport_drop_off,d1,26.527131,-17.371673,5,0
POU,standard_saver,airport_drop_off,d2,13.519408,-13.1256,2,0
POU,standard_saver,airport_drop_off,d3,37.501433,-20.586552,3,0
POU,standard_saver,airport_drop_off,d4,86.988048,-68.176454,5,0
POU,standard_saver,airport_drop_off,d5,3212.386806,485.393853,16,0
POU,standard_saver,non-airport,d1,43841.82105,-2413.921435,4411,0
POU,standard_saver,non-airport,d2,41983.56214,-3405.363213,3367,0
POU,standard_saver,non-airport,d3,37981.07603,-1478.755836,2198,0
POU,standard_saver,non-airport,d4,32538.60629,-1483.277717,1314,0
POU,standard_saver,non-airport,d5,65951.5338,-14465.95234,1319,0
PSC,standard_saver,non-airport,d1,1814.829656,-312.412091,303,0
PSC,standard_saver,non-airport,d2,2215.261213,-273.136846,237,0
PSC,standard_saver,non-airport,d3,4242.314179,-419.15104,313,0
PSC,standard_saver,non-airport,d4,3152.36443,-117.506909,161,0
PSC,standard_saver,non-airport,d5,4383.242194,-121.895208,148,0
PUW,standard_saver,non-airport,d1,77.467604,-0.612029,12,0
PUW,standard_saver,non-airport,d2,57.061736,-6.261969,8,0
PUW,standard_saver,non-airport,d3,105.440703,24.032578,9,0
PUW,standard_saver,non-airport,d4,120.530703,8.244231,9,0
PUW,standard_saver,non-airport,d5,258.337604,40.507709,12,0
PVD,standard_saver,airport_drop_off,d1,2056.510161,294.38369,122,-6.705690632
PVD,standard_saver,airport_drop_off,d2,4352.956123,805.348182,191,-6.705690632
PVD,standard_saver,airport_drop_off,d3,2861.482081,582.424653,111,-6.705690632
PVD,standard_saver,airport_drop_off,d4,1612.589106,302.834594,47,-6.705690632
PVD,standard_saver,airport_drop_off,d5,3070.481934,231.224385,42,-6.705690632
PVD,standard_saver,non-airport,d1,107843.1436,13837.05068,15363,0
PVD,standard_saver,non-airport,d2,137673.1571,19263.46282,15507,0
PVD,standard_saver,non-airport,d3,136881.7793,21075.5366,12311,0
PVD,standard_saver,non-airport,d4,130463.6254,14343.93858,9353,0
PVD,standard_saver,non-airport,d5,163324.2406,4735.307344,6928,0
PWM,standard_saver,airport_drop_off,d1,571.179211,134.885112,67,-4.540063687
PWM,standard_saver,airport_drop_off,d2,379.693045,115.220822,29,-4.540063687
PWM,standard_saver,airport_drop_off,d3,293.363586,91.461497,23,-4.540063687
PWM,standard_saver,airport_drop_off,d4,358.317882,95.165758,19,-4.540063687
PWM,standard_saver,airport_drop_off,d5,307.37461,87.483205,8,-4.540063687
PWM,standard_saver,non-airport,d1,13623.4216,2470.546388,1991,0
PWM,standard_saver,non-airport,d2,21099.77905,3282.348791,2781,0
PWM,standard_saver,non-airport,d3,21926.29933,4167.07899,2238,0
PWM,standard_saver,non-airport,d4,18938.05072,4194.152494,1419,0
PWM,standard_saver,non-airport,d5,17390.21622,3462.350669,749,0
RAP,standard_saver,airport_drop_off,d1,639.93724,-0.671042,35,0
RAP,standard_saver,airport_drop_off,d2,264.440305,-5.045875,14,0
RAP,standard_saver,airport_drop_off,d3,375.935565,29.479956,16,0
RAP,standard_saver,airport_drop_off,d4,316.629132,-16.79246,12,0
RAP,standard_saver,airport_drop_off,d5,292.165743,-27.355764,10,0
RAP,standard_saver,non-airport,d1,16983.29593,-1909.849284,2531,0
RAP,standard_saver,non-airport,d2,21225.69889,-53.987261,2345,0
RAP,standard_saver,non-airport,d3,21178.55928,1171.897411,1808,0
RAP,standard_saver,non-airport,d4,23040.84312,277.289544,1668,0
RAP,standard_saver,non-airport,d5,16819.81184,-937.644519,897,0
RBG,standard_saver,non-airport,d1,4.00232,-6.108371,1,0
RBG,standard_saver,non-airport,d2,66.92088,-17.541981,9,0
RBG,standard_saver,non-airport,d3,105.05856,12.222244,8,0
RBG,standard_saver,non-airport,d4,13.00232,2.930581,1,0
RBG,standard_saver,non-airport,d5,21.00232,3.951819,1,0
RDD,standard_saver,airport_drop_off,d5,149.518944,-74.812732,1,0
RDD,standard_saver,non-airport,d1,1454.370393,-117.150771,136,0
RDD,standard_saver,non-airport,d2,2370.749881,-138.650537,200,0
RDD,standard_saver,non-airport,d3,2185.782121,-144.184485,160,0
RDD,standard_saver,non-airport,d4,1966.595417,-134.722118,119,0
RDD,standard_saver,non-airport,d5,1954.376336,-162.423376,82,0
RDG,standard_saver,airport_drop_off,d3,621.847157,165.490596,9,-4.36791038
RDG,standard_saver,airport_drop_off,d4,1148.204314,152.421818,18,-4.36791038
RDG,standard_saver,airport_drop_off,d5,1904.063906,196.310593,19,-4.36791038
RDG,standard_saver,non-airport,d1,60569.8507,1715.327313,9523,0
RDG,standard_saver,non-airport,d2,62469.01368,785.935825,8200,0
RDG,standard_saver,non-airport,d3,66527.86747,-777.402405,7047,0
RDG,standard_saver,non-airport,d4,74654.39997,-1654.667319,5892,0
RDG,standard_saver,non-airport,d5,98665.4311,-5177.372273,3444,0
RDU,standard_saver,airport_drop_off,d1,10398.66554,2195.555946,559,-7.164598047
RDU,standard_saver,airport_drop_off,d2,15524.03818,3510.853311,606,-7.164598047
RDU,standard_saver,airport_drop_off,d3,13160.35667,3204.292761,431,-7.164598047
RDU,standard_saver,airport_drop_off,d4,10517.77689,3035.08167,299,-7.164598047
RDU,standard_saver,airport_drop_off,d5,5489.832377,1601.406636,121,-7.164598047
RDU,standard_saver,non-airport,d1,184985.6332,14282.60721,23666,0
RDU,standard_saver,non-airport,d2,240569.1938,5448.055539,27086,0
RDU,standard_saver,non-airport,d3,250083.3847,21356.41011,20882,0
RDU,standard_saver,non-airport,d4,235757.2751,20814.87764,15430,0
RDU,standard_saver,non-airport,d5,276298.0643,26046.24504,11235,0
RFD,standard_saver,airport_drop_off,d1,58.369163,22.171784,3,0
RFD,standard_saver,airport_drop_off,d5,699.998564,222.101856,4,0
RFD,standard_saver,non-airport,d1,36950.07679,-1735.678826,5698,0
RFD,standard_saver,non-airport,d2,42265.15765,-1558.318926,4970,0
RFD,standard_saver,non-airport,d3,42030.11091,-1126.038332,3903,0
RFD,standard_saver,non-airport,d4,38590.97898,-547.758272,2866,0
RFD,standard_saver,non-airport,d5,44375.91001,480.136475,2186,0
RIC,standard_saver,airport_drop_off,d1,4954.309934,385.110591,297,-3.736782617
RIC,standard_saver,airport_drop_off,d2,6691.23914,647.434928,318,-3.736782617
RIC,standard_saver,airport_drop_off,d3,6751.985563,991.317657,254,-3.736782617
RIC,standard_saver,airport_drop_off,d4,6563.031904,1331.023098,195,-3.736782617
RIC,standard_saver,airport_drop_off,d5,5165.499727,962.615325,118,-3.736782617
RIC,standard_saver,non-airport,d1,283905.2398,-10865.96891,37461,0
RIC,standard_saver,non-airport,d2,346902.6768,-32392.52187,41064,0
